QR;ID paquet bosses;ID bossa individual
data/QR/35RSU/placeholder.png;GB035R003770;802A00079494
data/QR/35RSU/placeholder.png;GB035R003770;802A00079493
data/QR/35RSU/placeholder.png;GB035R003770;802A00079492
data/QR/35RSU/placeholder.png;GB035R003770;802A00079491
data/QR/35RSU/placeholder.png;GB035R003770;802A00079490
data/QR/35RSU/placeholder.png;GB035R003770;802A00079489
data/QR/35RSU/placeholder.png;GB035R003770;802A00079488
data/QR/35RSU/placeholder.png;GB035R003770;802A00079487
data/QR/35RSU/placeholder.png;GB035R003770;802A00079486
data/QR/35RSU/placeholder.png;GB035R003770;802A00079485
data/QR/35RSU/placeholder.png;GB035R003768;802A00079484
data/QR/35RSU/placeholder.png;GB035R003768;802A00079483
data/QR/35RSU/placeholder.png;GB035R003768;802A00079482
data/QR/35RSU/placeholder.png;GB035R003768;802A00079481
data/QR/35RSU/placeholder.png;GB035R003768;802A00079480
data/QR/35RSU/placeholder.png;GB035R003768;802A00079479
data/QR/35RSU/placeholder.png;GB035R003768;802A00079478
data/QR/35RSU/placeholder.png;GB035R003768;802A00079477
data/QR/35RSU/placeholder.png;GB035R003768;802A00079476
data/QR/35RSU/placeholder.png;GB035R003768;802A00079475
data/QR/35RSU/placeholder.png;GB035R003768;802A00079474
data/QR/35RSU/placeholder.png;GB035R003768;802A00079473
data/QR/35RSU/placeholder.png;GB035R003768;802A00079472
data/QR/35RSU/placeholder.png;GB035R003768;802A00079471
data/QR/35RSU/placeholder.png;GB035R003768;802A00079470
data/QR/35RSU/placeholder.png;GB035R003768;802A00079469
data/QR/35RSU/placeholder.png;GB035R003768;802A00079468
data/QR/35RSU/placeholder.png;GB035R003768;802A00079467
data/QR/35RSU/placeholder.png;GB035R003768;802A00079466
data/QR/35RSU/placeholder.png;GB035R003768;802A00079465
data/QR/35RSU/placeholder.png;GB035R003766;802A00079464
data/QR/35RSU/placeholder.png;GB035R003766;802A00079463
data/QR/35RSU/placeholder.png;GB035R003766;802A00079462
data/QR/35RSU/placeholder.png;GB035R003766;802A00079461
data/QR/35RSU/placeholder.png;GB035R003766;802A00079460
data/QR/35RSU/placeholder.png;GB035R003766;802A00079459
data/QR/35RSU/placeholder.png;GB035R003766;802A00079458
data/QR/35RSU/placeholder.png;GB035R003766;802A00079457
data/QR/35RSU/placeholder.png;GB035R003766;802A00079456
data/QR/35RSU/placeholder.png;GB035R003766;802A00079455
data/QR/35RSU/placeholder.png;GB035R003766;802A00079454
data/QR/35RSU/placeholder.png;GB035R003766;802A00079453
data/QR/35RSU/placeholder.png;GB035R003766;802A00079452
data/QR/35RSU/placeholder.png;GB035R003766;802A00079451
data/QR/35RSU/placeholder.png;GB035R003766;802A00079450
data/QR/35RSU/placeholder.png;GB035R003766;802A00079449
data/QR/35RSU/placeholder.png;GB035R003766;802A00079448
